title,rank,date,artist,url,region,chart,trend,streams
Savage Remix (feat. Beyoncé),90,2020-06-05,"Beyoncé, Megan Thee Stallion",https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac,Israel,top200,MOVE_DOWN,4717
Before You Go,91,2020-06-05,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,Israel,top200,MOVE_DOWN,4709
בלילות,92,2020-06-05,Rotem Cohen,https://open.spotify.com/track/04fay70EbEGuUNBjnUgaU8,Israel,top200,MOVE_DOWN,4694
כתר מלוכה,93,2020-06-05,Ishay Ribo,https://open.spotify.com/track/7hzRNoyMrJvGm50bnlQoHF,Israel,top200,MOVE_UP,4689
Say So,94,2020-06-05,Doja Cat,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,Israel,top200,MOVE_DOWN,4689
במקום הכי רחוק,95,2020-06-05,Benaia Barabi,https://open.spotify.com/track/3w47cRrnouD1Yod5dyBppG,Israel,top200,MOVE_DOWN,4622
Sour Candy (with BLACKPINK),96,2020-06-05,Lady Gaga,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u,Israel,top200,MOVE_DOWN,4613
אמא אם הייתי,97,2020-06-05,Hanan Ben Ari,https://open.spotify.com/track/6GeJojYQJDdKpsB71XawyK,Israel,top200,MOVE_UP,4588
Supalonely,98,2020-06-05,"BENEE, Gus Dapperton",https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw,Israel,top200,MOVE_UP,4576
קחי את הפחדים,99,2020-06-05,Benaia Barabi,https://open.spotify.com/track/32wnbsKKfvwwfMKHtlNx6k,Israel,top200,MOVE_DOWN,4565
אור גדול,100,2020-06-05,Amir Dadon,https://open.spotify.com/track/3rKq9QQzb28Klhwh1LK9nn,Israel,top200,MOVE_UP,4534
צבעים,101,2020-06-05,"Gil Vain, Ron Buhnik",https://open.spotify.com/track/0I6rh1Fz1zmJZARsxyo7v6,Israel,top200,MOVE_UP,4502
Shallow,102,2020-06-05,"Lady Gaga, Bradley Cooper",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,Israel,top200,MOVE_UP,4448
רכבת הרים,103,2020-06-05,Eyal Golan,https://open.spotify.com/track/2hIv3n6nxqvAsuUlEyN4Tu,Israel,top200,MOVE_UP,4445
אני רוצה,104,2020-06-05,Idan Amedi,https://open.spotify.com/track/2iU9qCpLP3urxsq32yY5jc,Israel,top200,MOVE_DOWN,4410
MAMACITA,105,2020-06-05,"Black Eyed Peas, Ozuna, J. Rey Soul",https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,Israel,top200,MOVE_UP,4396
מים שקופים,106,2020-06-05,Omer Adam,https://open.spotify.com/track/2m50HsnzEczYBaYrcf7duI,Israel,top200,MOVE_UP,4387
שונה מהנוף,107,2020-06-05,"Eden Ben Zaken, Eden Hason",https://open.spotify.com/track/2UhjGvpY50QoOtT0qV3Wy0,Israel,top200,SAME_POSITION,4381
לקחת את המפתחות,108,2020-06-05,Itay Levi,https://open.spotify.com/track/29gCUQ8kKPbmh3VKyspTfg,Israel,top200,MOVE_DOWN,4376
מעליות,109,2020-06-05,"Dudu Tassa, Roni Alter",https://open.spotify.com/track/6DmmH8JIYRW5yvEB5BDmmd,Israel,top200,MOVE_UP,4344
איך אפשר,110,2020-06-05,Jane Bordeaux,https://open.spotify.com/track/7o6UDPFWtYrjUZnRvi1dvO,Israel,top200,MOVE_UP,4283
This Is My Love,111,2020-06-05,Denixxination,https://open.spotify.com/track/18gt25lrCLpdAgSkihxn5C,Israel,top200,NEW_ENTRY,4208
After Party,112,2020-06-05,Don Toliver,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da,Israel,top200,MOVE_DOWN,4178
יעשו לנו כבוד,113,2020-06-05,Omer Adam,https://open.spotify.com/track/0GmaOpCPWv7uDuTub2SNLU,Israel,top200,MOVE_UP,4172
חזרי אלי,114,2020-06-05,Nathan Goshen,https://open.spotify.com/track/5wDZEkL4m9a6q9CJ1IJ7ut,Israel,top200,MOVE_UP,4134
We,115,2020-06-05,"Static & Ben El, Miri Mesika",https://open.spotify.com/track/6PJHBGFNX7v827ckmkyKqC,Israel,top200,MOVE_UP,4130
Breaking Me,116,2020-06-05,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,Israel,top200,MOVE_DOWN,4122
איך את אוהבת,117,2020-06-05,Eden Hason,https://open.spotify.com/track/4j6zwZXmowzteSNjeqq1np,Israel,top200,MOVE_DOWN,4121
עכשיו הלב פתוח,118,2020-06-05,Benaia Barabi,https://open.spotify.com/track/2UnjouMKvceTMggAGjBSYB,Israel,top200,MOVE_DOWN,4091
כתוב מלמעלה,119,2020-06-05,Idan Raichel,https://open.spotify.com/track/595ojjhl4tSnHU32pQbU7l,Israel,top200,SAME_POSITION,4057
את לא נשארת לבד,120,2020-06-05,Idan Raichel,https://open.spotify.com/track/7HLICLbx3foebEWqYbICRc,Israel,top200,MOVE_UP,4028
מחכה,121,2020-06-05,Idan Rafael Haviv,https://open.spotify.com/track/0gJf5qON4YDpg3ZVLtTaas,Israel,top200,MOVE_UP,3980
המזרח התיכון,122,2020-06-05,Ivri Lider,https://open.spotify.com/track/1aePnUSba3582jOqYzGXHH,Israel,top200,MOVE_UP,3976
בדיוק כמו הירח,123,2020-06-05,Yuval Dayan,https://open.spotify.com/track/4oUdKVvn9QpGfYOHfErtLz,Israel,top200,MOVE_UP,3974
Physical,124,2020-06-05,Dua Lipa,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW,Israel,top200,MOVE_DOWN,3954
Be Kind (with Halsey),125,2020-06-05,Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A,Israel,top200,MOVE_DOWN,3933
מסיבה,126,2020-06-05,"Jasmin Moallem, Shekel",https://open.spotify.com/track/6wp8MFCXy2U6hAoLGnlxJn,Israel,top200,MOVE_UP,3904
רחוק מכולם,127,2020-06-05,Omer Adam,https://open.spotify.com/track/1w7Wovzx1mc0iM0UgY6WzG,Israel,top200,MOVE_UP,3897
Kings & Queens,128,2020-06-05,Ava Max,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn,Israel,top200,MOVE_DOWN,3820
עולם משוגע,129,2020-06-05,"Tuna, Ravid Plotnik",https://open.spotify.com/track/4JmmjsGmOED0sn0Le3r84u,Israel,top200,MOVE_UP,3810
לומדת ללכת,130,2020-06-05,Nasrin Kadri,https://open.spotify.com/track/5M4pUYmg32yxfbNb3g5uZb,Israel,top200,SAME_POSITION,3769
שאריות של החיים,131,2020-06-05,Idan Raichel,https://open.spotify.com/track/1VGHtOfjicgALZGihsjfs0,Israel,top200,MOVE_UP,3761
everything i wanted,132,2020-06-05,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,Israel,top200,MOVE_UP,3748
נתראה בגלגול הבא,133,2020-06-05,Ravid Plotnik,https://open.spotify.com/track/6FCWTPS5kNoXIV9fx0PgAQ,Israel,top200,MOVE_DOWN,3745
7 rings,134,2020-06-05,Ariana Grande,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,Israel,top200,MOVE_DOWN,3732
יפה כלבנה,135,2020-06-05,Eviatar Banai,https://open.spotify.com/track/2da2YOegDZxpYiXLvA3u29,Israel,top200,MOVE_UP,3698
שבט אחים ואחיות,136,2020-06-05,שבט אחים ואחיות,https://open.spotify.com/track/6V9doxBqWIdHujB55uxOiL,Israel,top200,MOVE_UP,3677
Youngblood,137,2020-06-05,5 Seconds of Summer,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,Israel,top200,MOVE_DOWN,3677
עד שתחזור,138,2020-06-05,Yuval Dayan,https://open.spotify.com/track/3pw20ZYKAch2MrZbina61g,Israel,top200,MOVE_UP,3674
מפחד עלייך,139,2020-06-05,"Miri Mesika, E-Z",https://open.spotify.com/track/49THCHZkMnUOCJlaUx6GdM,Israel,top200,MOVE_UP,3673
Lightning in the Sky,140,2020-06-05,TDOCAK,https://open.spotify.com/track/72iO9Ds7rFZ6tq5wo2MHdH,Israel,top200,NEW_ENTRY,3642
שיכורים,141,2020-06-05,Eden Hason,https://open.spotify.com/track/494ZfDEUkMIN6qhrqsNi75,Israel,top200,MOVE_UP,3604
כמו כל יום,142,2020-06-05,Idan Rafael Haviv,https://open.spotify.com/track/18nBGeCUWq1H0mqR6KX0Ka,Israel,top200,MOVE_UP,3603
lovely (with Khalid),143,2020-06-05,Billie Eilish,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,Israel,top200,MOVE_UP,3594
Boss Bitch,144,2020-06-05,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,Israel,top200,MOVE_DOWN,3571
תפסת לי מקום,145,2020-06-05,Benaia Barabi,https://open.spotify.com/track/2p3MKvQWj6rUWpOsKXYotv,Israel,top200,MOVE_UP,3557
המחשבות הורגות אותי,146,2020-06-05,Itay Levi,https://open.spotify.com/track/5YvmMlZCWTVqj8Vtpr2ktK,Israel,top200,MOVE_DOWN,3543
כל הזמן הזה,147,2020-06-05,Ravid Plotnik,https://open.spotify.com/track/3SSQpPFdf3WkAQgld5Eib8,Israel,top200,MOVE_UP,3538
בסיבוב,148,2020-06-05,"Tuna, Tzlil",https://open.spotify.com/track/5RnhWaP5VD3eJN3J0chPmh,Israel,top200,MOVE_UP,3526
דבש ותפוח,149,2020-06-05,Tomer Yosef,https://open.spotify.com/track/5fFNw4YX4N8sR1CFzbPTDW,Israel,top200,MOVE_UP,3519
עשר אפס לך,150,2020-06-05,Adir Getz,https://open.spotify.com/track/6J2R4mMoDfb5NQMDuV0nWq,Israel,top200,MOVE_DOWN,3513
Adore You,151,2020-06-05,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,Israel,top200,MOVE_DOWN,3512
Ransom,152,2020-06-05,Lil Tecca,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,Israel,top200,MOVE_UP,3504
נסיכה שלי,153,2020-06-05,Ivri Lider,https://open.spotify.com/track/29CnJh29jn9ps2E0ZYupct,Israel,top200,MOVE_UP,3488
Sucker,154,2020-06-05,Jonas Brothers,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,Israel,top200,MOVE_DOWN,3481
מה אתה רוצה ממני,155,2020-06-05,Hanan Ben Ari,https://open.spotify.com/track/5SJLUgTWG0ahT6JN2wXYTP,Israel,top200,MOVE_UP,3468
Sunflower - Spider-Man: Into the Spider-Verse,156,2020-06-05,"Post Malone, Swae Lee",https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,Israel,top200,MOVE_UP,3466
נגמר,157,2020-06-05,Idan Amedi,https://open.spotify.com/track/2kQmLi3MUrTkj3E4eICpt1,Israel,top200,MOVE_UP,3453
רודף אהבה בימים,158,2020-06-05,Idan Rafael Haviv,https://open.spotify.com/track/3J13LKZnpiYvcpV5kiKre0,Israel,top200,MOVE_UP,3385
סיגפו,159,2020-06-05,Beit Habubot,https://open.spotify.com/track/09yDsl7d8xXZPntarkiVes,Israel,top200,NEW_ENTRY,3383
Tell Me U Luv Me (with Trippie Redd),160,2020-06-05,Juice WRLD,https://open.spotify.com/track/4CNcRgjGw1v9VQaTaytdnD,Israel,top200,MOVE_DOWN,3376
עכשיו או לעולם,161,2020-06-05,Idan Rafael Haviv,https://open.spotify.com/track/6YioMxDshL2qg6IbnlW9mj,Israel,top200,MOVE_UP,3361
Sweet but Psycho,162,2020-06-05,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,Israel,top200,MOVE_UP,3349
יאסו,163,2020-06-05,"Eden Ben Zaken, Static & Ben El, Stephane Legar",https://open.spotify.com/track/1XhmGf2ItpIcll24AeKZ6r,Israel,top200,MOVE_UP,3348
לפני שייגמר,164,2020-06-05,Idan Raichel,https://open.spotify.com/track/1zcDxmjmae4FApg2HHIjOe,Israel,top200,MOVE_UP,3343
Chicago Freestyle (feat. Giveon),165,2020-06-05,Drake,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B,Israel,top200,NEW_ENTRY,3339
עיניים,166,2020-06-05,Eden Hason,https://open.spotify.com/track/13dz8meqaaQ39pRZ28gg9x,Israel,top200,MOVE_DOWN,3322
שירו של שפשף,167,2020-06-05,"Omer Adam, Lior Narkis, Moshe Peretz",https://open.spotify.com/track/6j4sJFa8SmzLNsZqakVjIF,Israel,top200,MOVE_DOWN,3313
ויקיפדיה,168,2020-06-05,Hanan Ben Ari,https://open.spotify.com/track/2KWwL6Z8VOrK6PTY1B2si9,Israel,top200,MOVE_UP,3303
Believer,169,2020-06-05,Imagine Dragons,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,Israel,top200,MOVE_UP,3281
איפה את,170,2020-06-05,Eliad,https://open.spotify.com/track/0JKeFPJ2hfQUEr8s3t2gf8,Israel,top200,MOVE_DOWN,3257
Here Comes The Sun - Remastered 2009,171,2020-06-05,The Beatles,https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2,Israel,top200,NEW_ENTRY,3224
לך עם האמת שלך,172,2020-06-05,Eden Meiri,https://open.spotify.com/track/6WoWEuJGRAYhcr25pc4Fhw,Israel,top200,MOVE_UP,3222
בזמן האחרון,173,2020-06-05,Idan Amedi,https://open.spotify.com/track/3Cde8b7yb2aackAemL2nS8,Israel,top200,MOVE_UP,3216
מה שהיה היה,174,2020-06-05,Moshiko Mor,https://open.spotify.com/track/2iUNVryseELjlgTI9ccAKl,Israel,top200,MOVE_DOWN,3207
As a Stone,175,2020-06-05,"Full Trunk, Sivan Talmor",https://open.spotify.com/track/0odehEKB3SeuY8NIm9kBT4,Israel,top200,MOVE_UP,3199
ברגעים שאת הולכת,176,2020-06-05,Osher Cohen,https://open.spotify.com/track/5LhWeaWvMECo5KMWQpoJMj,Israel,top200,MOVE_UP,3183
SAD!,177,2020-06-05,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,Israel,top200,MOVE_UP,3177
Yummy,178,2020-06-05,Justin Bieber,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,Israel,top200,MOVE_DOWN,3159
Die Gang,179,2020-06-05,Mers871,https://open.spotify.com/track/5FV27Gtr8LEkhOflbbCiQG,Israel,top200,NEW_ENTRY,3156
הימים עוברים,180,2020-06-05,Avraham Tal,https://open.spotify.com/track/2b7HN8fKHLgM1k5BSvKNJZ,Israel,top200,NEW_ENTRY,3128
Drum,181,2020-06-05,Noa Kirel,https://open.spotify.com/track/1KLdNGpZTNhedjfuqeB9GE,Israel,top200,MOVE_DOWN,3127
Lose Somebody,182,2020-06-05,"Kygo, OneRepublic",https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza,Israel,top200,MOVE_UP,3123
Feker Libi,183,2020-06-05,Eden Alene,https://open.spotify.com/track/2vxijCz1x6bxozBE2khCSx,Israel,top200,NEW_ENTRY,3114
If I Can't Have You,184,2020-06-05,Shawn Mendes,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,Israel,top200,MOVE_DOWN,3109
מה עבר עליי,185,2020-06-05,Eden Hason,https://open.spotify.com/track/4IB1j31aPuXaTilHk2FbZt,Israel,top200,MOVE_DOWN,3103
כפרה שלי,186,2020-06-05,Ravid Plotnik,https://open.spotify.com/track/5YM3SNUS2moZ7WX2PXstQA,Israel,top200,NEW_ENTRY,3088
Lalala,187,2020-06-05,"Y2K, bbno$",https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,Israel,top200,NEW_ENTRY,3088
גם זה יעבור,188,2020-06-05,Tuna,https://open.spotify.com/track/7vlw3ezpsoXCBONhNXLOcV,Israel,top200,NEW_ENTRY,3084
"Further Up (Na, Na, Na, Na, Na)",189,2020-06-05,"Static & Ben El, Pitbull",https://open.spotify.com/track/1aW9qzUsXGbyhT3NPCWwdT,Israel,top200,NEW_ENTRY,3079
Walk Em Down (feat. Roddy Ricch),190,2020-06-05,"Roddy Ricch, NLE Choppa",https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg,Israel,top200,MOVE_DOWN,3073
שממה,191,2020-06-05,Ori Ben Ari,https://open.spotify.com/track/4lBl6TVdZKF7KyLVw68JfP,Israel,top200,MOVE_DOWN,3071
היא לא יודעת מה עובר עליי,192,2020-06-05,Shlomo Artzi,https://open.spotify.com/track/1DPM79i5IGe7dxImolNby4,Israel,top200,NEW_ENTRY,3044
אחת כמוני,193,2020-06-05,Liran Danino,https://open.spotify.com/track/2BmYBeZOsPPg2OfRmg8rMo,Israel,top200,MOVE_DOWN,3036
באת לי פתאום,194,2020-06-05,"Keren Peles, Roni Alter",https://open.spotify.com/track/0P0ePnARwPXc30hF95Q5gA,Israel,top200,SAME_POSITION,3023
2002,195,2020-06-05,Anne-Marie,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,Israel,top200,MOVE_UP,3017
High Hopes,196,2020-06-05,Panic! At The Disco,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,Israel,top200,NEW_ENTRY,3001
כתבתי עלייך שיר,197,2020-06-05,Omer Adam,https://open.spotify.com/track/0ebBHLipvAa1FL1BxbAvza,Israel,top200,MOVE_DOWN,2992
מתחילים מחדש,198,2020-06-05,Our Part,https://open.spotify.com/track/0MyujhCArTj2YAv8JLMHeS,Israel,top200,MOVE_DOWN,2986
אח שלי מתחתן,199,2020-06-05,"Doli & Penn, Mosh Ben Ari",https://open.spotify.com/track/58N76asIoyhCVv7S2DcGUS,Israel,top200,NEW_ENTRY,2984
שקופים,200,2020-06-05,"Keren Peles, Ron Buhnik",https://open.spotify.com/track/0kHH84xNo2hcgZtpguBU3r,Israel,top200,MOVE_DOWN,2962
Polvere (feat. Capo Plaza),1,2020-06-05,"Tedua, Chris Nolan, AVA",https://open.spotify.com/track/0ZzXPo0gS5h718w7WErG44,Italy,top200,MOVE_UP,625934
Lo Sai,2,2020-06-05,"Tedua, Sick Luke",https://open.spotify.com/track/2fQtrzMUMmnnJ5YxSb55MR,Italy,top200,MOVE_UP,597035
"Colori – feat. Rkomi, Lita",3,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/1FYMHrbdJxiiF4ur4ZrJy2,Italy,top200,MOVE_UP,480663
Party HH - feat. Lazza,4,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/61koTDrwN9kZQmDhtH7NpM,Italy,top200,MOVE_UP,468396
Vita Vera,5,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/16j7FamXFr5OeQPhHwkRqj,Italy,top200,MOVE_UP,453441
Mediterranea,6,2020-06-05,Irama,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg,Italy,top200,MOVE_DOWN,430599
Manhattan - feat. Wildbandana,7,2020-06-05,"Tedua, Izi, Vaz Tè, Guesan, Ill Rave, Chris Nolan",https://open.spotify.com/track/1ZfOO2GXFZCNJqZFwsiKRL,Italy,top200,MOVE_UP,418613
Mare Mosso - feat. Bresh,8,2020-06-05,"Tedua, Garelli",https://open.spotify.com/track/4oU7UcbiSaxbU8xQqGdvwS,Italy,top200,MOVE_UP,398730
Purple,9,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/7vLQn9De3vNvf2NU8dfGzY,Italy,top200,MOVE_UP,397854
Pour Toujours (feat. Ghali e Dargen D'Amico),10,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/1MIVKNoJo0nxQpgMMmGvML,Italy,top200,MOVE_UP,383303
Bro II - feat. Ernia,11,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/229LkOXchZzC4DGbi3R3O9,Italy,top200,MOVE_UP,383025
Motivo,12,2020-06-05,"Tedua, Chris Nolan",https://open.spotify.com/track/4hQULJZ637uTdjHKhsyJ9B,Italy,top200,MOVE_UP,347341
Lo-fi Wuhan,13,2020-06-05,"Tedua, SHUNE",https://open.spotify.com/track/17z50d3CxHHNuW9muZfifX,Italy,top200,MOVE_UP,345380
Il bacio di Klimt,14,2020-06-05,Emanuele Aloia,https://open.spotify.com/track/3E1FgPTXX203rgBTD5nlKF,Italy,top200,MOVE_DOWN,290244
MAMACITA,15,2020-06-05,"Black Eyed Peas, Ozuna, J. Rey Soul",https://open.spotify.com/track/14wf185UxfNbSy8dwt4r4q,Italy,top200,MOVE_DOWN,280874
Good Times,16,2020-06-05,Ghali,https://open.spotify.com/track/5165XjbVxwq9dQDxNk7hmf,Italy,top200,MOVE_DOWN,278938
Sono un bravo ragazzo un po' fuori di testa,17,2020-06-05,Random,https://open.spotify.com/track/5EXLYWZGnmYC01H53WUAhi,Italy,top200,MOVE_DOWN,251016
Spigoli,18,2020-06-05,"Carl Brave, Mara Sattei, tha Supreme",https://open.spotify.com/track/1XQvMjA9IiIx1lAiTHSxQi,Italy,top200,MOVE_DOWN,223111
ELEGANTE (feat. Sfera Ebbasta),19,2020-06-05,DrefGold,https://open.spotify.com/track/7qADAhkEs9vv3ll4hP8ybC,Italy,top200,MOVE_DOWN,213286
"TesTa TrA Le NuVoLE, pT. 2 – prod. Yanomi",20,2020-06-05,Alfa,https://open.spotify.com/track/04UtYEP1Jc0GRxbvH1B6Nk,Italy,top200,MOVE_DOWN,210083
Fiori di Chernobyl,21,2020-06-05,Mr.Rain,https://open.spotify.com/track/54PxYcGpSUCmlpGdFGTaYR,Italy,top200,MOVE_DOWN,209850
Roses - Imanbek Remix,22,2020-06-05,SAINt JHN,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,Italy,top200,MOVE_DOWN,199387
ROCKSTAR (feat. Roddy Ricch),23,2020-06-05,DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Italy,top200,MOVE_DOWN,195619
Nena (feat. Geolier & Andry The Hitmaker),24,2020-06-05,Boro Boro,https://open.spotify.com/track/6TEPwGCSq4XGWu3hnZkC5m,Italy,top200,MOVE_DOWN,191646
death bed (coffee for your head),25,2020-06-05,"Powfu, beabadoobee",https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,Italy,top200,MOVE_DOWN,185193
Auto Blu,26,2020-06-05,"Shiva, Eiffel 65",https://open.spotify.com/track/2chEq24EHjyw9Zjmwq0hlS,Italy,top200,MOVE_DOWN,179261
GOOBA,27,2020-06-05,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo,Italy,top200,MOVE_DOWN,172922
Chega,28,2020-06-05,Gaia,https://open.spotify.com/track/76w5oLSdgYvA0Bt4dTUe0Z,Italy,top200,MOVE_DOWN,163095
Sultant' a mia,29,2020-06-05,Rocco Hunt,https://open.spotify.com/track/0oa20Wmd4liIjOKS4y5TKB,Italy,top200,MOVE_DOWN,155609
Blinding Lights,30,2020-06-05,The Weeknd,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Italy,top200,MOVE_DOWN,151515
Tusa,31,2020-06-05,"KAROL G, Nicki Minaj",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,Italy,top200,MOVE_DOWN,149362
Le Feste Di Pablo (con Fedez),32,2020-06-05,CARA,https://open.spotify.com/track/73x0EIT2YyIxTs3Rpd3n5T,Italy,top200,MOVE_DOWN,143702
Toosie Slide,33,2020-06-05,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,Italy,top200,MOVE_DOWN,138461
Boogieman (feat. Salmo),34,2020-06-05,Ghali,https://open.spotify.com/track/58bRZqUPWnpop0WC9ob5wJ,Italy,top200,MOVE_DOWN,136015
Como Llora,35,2020-06-05,Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui,Italy,top200,MOVE_DOWN,135789
blun7 a swishland,36,2020-06-05,tha Supreme,https://open.spotify.com/track/7HwvPmK74MBRDhCIyMXReP,Italy,top200,MOVE_DOWN,122420
Breaking Me,37,2020-06-05,"Topic, A7S",https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,Italy,top200,MOVE_DOWN,122120
Missili,38,2020-06-05,"Frah Quintale, Giorgio Poi",https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t,Italy,top200,MOVE_DOWN,120420
Per sentirmi vivo,39,2020-06-05,"Fasma, GG",https://open.spotify.com/track/20v9X8TV0AgwNGFT71OX3w,Italy,top200,MOVE_DOWN,120062
Bando,40,2020-06-05,ANNA,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD,Italy,top200,MOVE_DOWN,119508
Chiasso,41,2020-06-05,Random,https://open.spotify.com/track/76B3Xb8EqIY4NJF5xoNrCH,Italy,top200,MOVE_DOWN,119268
16 Marzo (feat. Gow Tribe),42,2020-06-05,Achille Lauro,https://open.spotify.com/track/3nwH3HTFzpnRV5SqM9um3r,Italy,top200,MOVE_DOWN,118561
Dilemme (with tha Supreme & Mara Sattei),43,2020-06-05,Lous and The Yakuza,https://open.spotify.com/track/1Whf2ZaesM1gXlU0z3Fslt,Italy,top200,MOVE_DOWN,117965
Bella così - feat. Federica Carta,44,2020-06-05,Chadia Rodriguez,https://open.spotify.com/track/3XLyyybPY2d8kLiMb8HIyA,Italy,top200,MOVE_DOWN,117082
Ti volevo dedicare (feat. J-AX & Boomdabash),45,2020-06-05,Rocco Hunt,https://open.spotify.com/track/00GxbkrW4m1Tac5xySEJ4M,Italy,top200,MOVE_DOWN,115336
Guaranà,46,2020-06-05,Elodie,https://open.spotify.com/track/1KXpcoggYmNTPCRXIz2m9Z,Italy,top200,MOVE_DOWN,115107
TKN (feat. Travis Scott),47,2020-06-05,ROSALÍA,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7,Italy,top200,MOVE_DOWN,113455
Rain On Me (with Ariana Grande),48,2020-06-05,Lady Gaga,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9,Italy,top200,MOVE_DOWN,112332
El Efecto,49,2020-06-05,"Rauw Alejandro, Chencho Corleone",https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj,Italy,top200,MOVE_DOWN,110848
Cacao (feat. Pyrex),50,2020-06-05,Ghali,https://open.spotify.com/track/0lAzr7LGHV1sdcYJfEKNmu,Italy,top200,MOVE_DOWN,110719
Boss Bitch,51,2020-06-05,Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k,Italy,top200,MOVE_DOWN,109437
Rapide,52,2020-06-05,Mahmood,https://open.spotify.com/track/2cf1g08CvDuhwXFqxjetQi,Italy,top200,MOVE_DOWN,105308
NEON - Le Ali (feat. Elisa),53,2020-06-05,Marracash,https://open.spotify.com/track/76cEI7LczlKZ1yLAHIoPBJ,Italy,top200,MOVE_DOWN,104679
Una volta ancora (feat. Ana Mena),54,2020-06-05,Fred De Palma,https://open.spotify.com/track/6swHvavSroD4ur3Q18MjYz,Italy,top200,MOVE_UP,103963
goosebumps,55,2020-06-05,Travis Scott,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,Italy,top200,MOVE_DOWN,103014
AMIRI BOYS (feat. Capo Plaza),56,2020-06-05,Dark Polo Gang,https://open.spotify.com/track/336EcNskIVcF8deRT8m1zY,Italy,top200,MOVE_DOWN,102779
ily (i love you baby) (feat. Emilee),57,2020-06-05,Surf Mesa,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS,Italy,top200,MOVE_DOWN,101767
Miami,58,2020-06-05,"Ronny J, Sfera Ebbasta, Duki",https://open.spotify.com/track/2Mwy0gSLVl5V8Bzgb1ajLr,Italy,top200,NEW_ENTRY,100606
Problemi Con Tutti (Giuda),59,2020-06-05,Fedez,https://open.spotify.com/track/6dlFPrQ8AvKFPKJ7ZeyDMT,Italy,top200,MOVE_DOWN,99412
